country;year;action;priority;public_ri_investment;private_ri_investment;inventions;public_ri_investment_eu_share;private_ri_investment_eu_share;inventions_eu_share;specialisation_index_inventions
Slovakia;2015;Smart solutions for consumers;Smart systems;0,132;;0;0,001255802;;0;0
Slovakia;2015;Integrated & flexible energy system;Smart systems;0,9;1,67857;3,166666716;0,000951555;0,001628352;0,0068917;1,524034146
Slovakia;2015;Energy efficiency in buildings;Energy efficiency;0,0445;;0,333333343;0,000291941;;0,002220062;-0,186918535
Slovakia;2015;Energy efficiency in industry;Energy efficiency;0,2565;;1;0,000641228;;0,000747886;-0,726092388
Slovakia;2015;Batteries & e-mobility;Sustainable transport;;;1;;;0,000846055;-0,690138501
Slovakia;2015;Renewable fuels & bioenergy;Sustainable transport;0,512;5,55766;3;0,000752191;0,002533401;0,003749123;0,37308862
Slovakia;2015;CCUS;CCUS;0;;0;0;;0;0
Slovakia;2015;Nuclear safety;Nuclear safety;0,306;;1;0,000246608;;0,017857522;5,540185691
Slovakia;2016;Renewable energy technologies;Number 1 in Renewables;2,691;;1;0,00388773;;0,0008366;-0,097392242
Slovakia;2016;Smart solutions for consumers;Smart systems;0,144;;0;0,001447157;;0;0
Slovakia;2016;Integrated & flexible energy system;Smart systems;6,584;3,12115;1,000000015;0,007595496;0,003453905;0,002404778;1,594515515
Slovakia;2016;Energy efficiency in buildings;Energy efficiency;0,016;;0;0,000117504;;0;0
Slovakia;2016;Energy efficiency in industry;Energy efficiency;0,646;1,83716;0,5;0,001768726;0,000606093;0,00039283;-0,576175368
Slovakia;2016;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovakia;2016;Renewable fuels & bioenergy;Sustainable transport;7,429;12,9049;2,000000015;0,011590561;0,006390359;0,002823552;2,046331156
Slovakia;2016;CCUS;CCUS;0;;0;0;;0;0
Slovakia;2016;Nuclear safety;Nuclear safety;0,941;6,31739;1;0,000798156;0,024767478;0,014926579;15,10429165
Slovakia;2017;Renewable energy technologies;Number 1 in Renewables;0,251;0,940214;0;0,000367103;0,001144386;0;0
Slovakia;2017;Smart solutions for consumers;Smart systems;0,297;;0;0,002630948;;0;0
Slovakia;2017;Integrated & flexible energy system;Smart systems;0,466;33,0607;0;0,000514034;0,082826069;0;0
Slovakia;2017;Energy efficiency in buildings;Energy efficiency;0,093;1,51765;0;0,000537168;0,01121033;0;0
Slovakia;2017;Energy efficiency in industry;Energy efficiency;0,591;;0;0,00139641;;0;0
Slovakia;2017;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovakia;2017;Renewable fuels & bioenergy;Sustainable transport;0,181;9,25821;0;0,000272005;0,012330215;0;0
Slovakia;2017;CCUS;CCUS;0;;0;0;;0;0
Slovakia;2017;Nuclear safety;Nuclear safety;0,177;;0;0,000142123;;0;0
Slovakia;2018;Renewable energy technologies;Number 1 in Renewables;0,687;;0;0,001170412;;0;0
Slovakia;2018;Smart solutions for consumers;Smart systems;0,33;;0;0,004002673;;0;0
Slovakia;2018;Integrated & flexible energy system;Smart systems;0,314;;0;0,000320616;;0;0
Slovakia;2018;Energy efficiency in buildings;Energy efficiency;0,114;;0;0,001179546;;0;0
Slovakia;2018;Energy efficiency in industry;Energy efficiency;0,644;;0;0,002135203;;0;0
Slovakia;2018;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovakia;2018;Renewable fuels & bioenergy;Sustainable transport;1,829;;0;0,002584203;;0;0
Slovakia;2018;CCUS;CCUS;0;;0;0;;0;0
Slovakia;2018;Nuclear safety;Nuclear safety;0,328;;0;0,000260415;;0;0
Slovakia;2019;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Slovakia;2019;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovakia;2019;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovakia;2019;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovakia;2019;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovakia;2019;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovakia;2019;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovakia;2019;CCUS;CCUS;;;0;;;0;0
Slovakia;2019;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovakia;2020;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Slovakia;2020;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovakia;2020;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovakia;2020;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovakia;2020;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovakia;2020;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovakia;2020;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovakia;2020;CCUS;CCUS;;;0;;;0;0
Slovakia;2020;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2004;Renewable energy technologies;Number 1 in Renewables;;;0,5;;;0,001231064;-0,125614846
Slovenia;2004;Smart solutions for consumers;Smart systems;;7,14964;2;;0,00613099;0,004533095;2,219710995
Slovenia;2004;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2004;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovenia;2004;Energy efficiency in industry;Energy efficiency;;7,34125;0,600000009;;0,003788045;0,001043534;-0,258811843
Slovenia;2004;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2004;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2004;CCUS;CCUS;;;0;;;0;0
Slovenia;2004;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2005;Renewable energy technologies;Number 1 in Renewables;;3,19162;1;;0,001941586;0,00226419;-0,223532146
Slovenia;2005;Smart solutions for consumers;Smart systems;;0,598563;0,25;;0,000539044;0,000533516;-0,817039242
Slovenia;2005;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2005;Energy efficiency in buildings;Energy efficiency;;2,3690119;1,05882353;;0,005972928;0,008656597;1,968641208
Slovenia;2005;Energy efficiency in industry;Energy efficiency;;64,5924;4,718506545;;0,032259921;0,007836291;1,687330529
Slovenia;2005;Batteries & e-mobility;Sustainable transport;;0,36342;0,122448977;;0,000479697;0,000518269;-0,822268101
Slovenia;2005;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2005;CCUS;CCUS;;;0;;;0;0
Slovenia;2005;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2006;Renewable energy technologies;Number 1 in Renewables;;0,346003;0,583333328;;0,00016262;0,000987678;0,110956306
Slovenia;2006;Smart solutions for consumers;Smart systems;;1,12201;1,074999996;;0,000855194;0,002160066;1,429678829
Slovenia;2006;Integrated & flexible energy system;Smart systems;;;0,074999996;;;0,0004567;-0,486296556
Slovenia;2006;Energy efficiency in buildings;Energy efficiency;;2,100651;0,666666642;;0,003964324;0,005612861;5,313440149
Slovenia;2006;Energy efficiency in industry;Energy efficiency;;;0,074999996;;;0,000115128;-0,870501827
Slovenia;2006;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2006;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2006;CCUS;CCUS;;;0;;;0;0
Slovenia;2006;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2007;Renewable energy technologies;Number 1 in Renewables;;0,944436;3;;0,00037255;0,003562338;2,623781938
Slovenia;2007;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2007;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2007;Energy efficiency in buildings;Energy efficiency;;1,43788;0,5;;0,001469486;0,002451299;1,493579304
Slovenia;2007;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2007;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2007;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2007;CCUS;CCUS;;;0;;;0;0
Slovenia;2007;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2008;Renewable energy technologies;Number 1 in Renewables;;;1;;;0,000841249;1,983434088
Slovenia;2008;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2008;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2008;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovenia;2008;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2008;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2008;Renewable fuels & bioenergy;Sustainable transport;;0,476794;0,166666672;;0,000269806;0,000363634;0,289603772
Slovenia;2008;CCUS;CCUS;;;0;;;0;0
Slovenia;2008;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2009;Renewable energy technologies;Number 1 in Renewables;;6,3926742;2,076190509;;0,001306232;0,001409965;1,219675793
Slovenia;2009;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2009;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2009;Energy efficiency in buildings;Energy efficiency;;4,60036;1;;0,003581225;0,003270721;4,149021604
Slovenia;2009;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2009;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2009;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2009;CCUS;CCUS;;;0;;;0;0
Slovenia;2009;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2010;Renewable energy technologies;Number 1 in Renewables;;10,29281;2,600000009;;0,001935207;0,001546637;0,667886837
Slovenia;2010;Smart solutions for consumers;Smart systems;;2,94457;0,766666651;;0,001107859;0,00101801;0,097817609
Slovenia;2010;Integrated & flexible energy system;Smart systems;;1,65581;0,5;;0,001582822;0,001476377;0,59211863
Slovenia;2010;Energy efficiency in buildings;Energy efficiency;;4,700917;1,283333302;;0,003937955;0,004038608;3,355218191
Slovenia;2010;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2010;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2010;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2010;CCUS;CCUS;;;0;;;0;0
Slovenia;2010;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2011;Renewable energy technologies;Number 1 in Renewables;;7,374083;2,416666672;;0,001467405;0,001265051;0,494617513
Slovenia;2011;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2011;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2011;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovenia;2011;Energy efficiency in industry;Energy efficiency;;3,322886;1,366666704;;0,001187791;0,001363389;0,610800498
Slovenia;2011;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2011;Renewable fuels & bioenergy;Sustainable transport;;4,37957;1,599999994;;0,002847921;0,003014826;2,56192197
Slovenia;2011;CCUS;CCUS;;;0;;;0;0
Slovenia;2011;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2012;Renewable energy technologies;Number 1 in Renewables;;6,827534;3,666666716;;0,001386304;0,001876473;1,073888089
Slovenia;2012;Smart solutions for consumers;Smart systems;;;1,00000003;;;0,000976983;0,079766393
Slovenia;2012;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2012;Energy efficiency in buildings;Energy efficiency;;1,59698;0,500000015;;0,002540119;0,002041556;1,256337956
Slovenia;2012;Energy efficiency in industry;Energy efficiency;;1,61403;0,500000015;;0,000512006;0,000419615;-0,536238828
Slovenia;2012;Batteries & e-mobility;Sustainable transport;;3,41919;1;;0,000701119;0,000664571;-0,265512863
Slovenia;2012;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2012;CCUS;CCUS;;;0;;;0;0
Slovenia;2012;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2013;Renewable energy technologies;Number 1 in Renewables;;0,945499;2,333333343;;0,00025457;0,00146041;-0,144175136
Slovenia;2013;Smart solutions for consumers;Smart systems;;3,518256;2,000000022;;0,001572396;0,001892303;0,108921503
Slovenia;2013;Integrated & flexible energy system;Smart systems;;3,76538;1,333333343;;0,003261718;0,00272343;0,595975917
Slovenia;2013;Energy efficiency in buildings;Energy efficiency;;11,53717;3,333333373;;0,021314372;0,016275517;8,537727606
Slovenia;2013;Energy efficiency in industry;Energy efficiency;;25,98645;2;;0,007987294;0,001597205;-0,064010995
Slovenia;2013;Batteries & e-mobility;Sustainable transport;;2,540436;0,857142895;;0,000639421;0,000597466;-0,64987469
Slovenia;2013;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2013;CCUS;CCUS;;;0;;;0;0
Slovenia;2013;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2014;Renewable energy technologies;Number 1 in Renewables;;4,40523;3;;0,001294309;0,002191677;0,20374531
Slovenia;2014;Smart solutions for consumers;Smart systems;;4,6757;2,291666679;;0,002006529;0,002209729;0,213660358
Slovenia;2014;Integrated & flexible energy system;Smart systems;;;0,145833325;;;0,000284127;-0,843947391
Slovenia;2014;Energy efficiency in buildings;Energy efficiency;;1,81215;0,645833325;;0,00334219;0,003447102;0,893268299
Slovenia;2014;Energy efficiency in industry;Energy efficiency;;6,53121;4,291666649;;0,001999336;0,00326296;0,792131352
Slovenia;2014;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2014;Renewable fuels & bioenergy;Sustainable transport;;2,36349;0,923076868;;0,001017867;0,001179611;-0,352116718
Slovenia;2014;CCUS;CCUS;;;0;;;0;0
Slovenia;2014;Nuclear safety;Nuclear safety;;;1;;;0,016349932;7,9799525
Slovenia;2015;Renewable energy technologies;Number 1 in Renewables;;0,927505;0,833333358;;0,000306754;0,000667847;0,39129645
Slovenia;2015;Smart solutions for consumers;Smart systems;;;1,342857175;;;0,001401687;1,920073656
Slovenia;2015;Integrated & flexible energy system;Smart systems;;0,395989;0,504761916;;0,000384142;0,001098527;1,288513388
Slovenia;2015;Energy efficiency in buildings;Energy efficiency;;;0,342857145;;;0,002283493;3,757102575
Slovenia;2015;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2015;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2015;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2015;CCUS;CCUS;;;0;;;0;0
Slovenia;2015;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2016;Renewable energy technologies;Number 1 in Renewables;;2,4284;1;;0,000829519;0,0008366;-0,257348051
Slovenia;2016;Smart solutions for consumers;Smart systems;;;0,400000006;;;0,000456309;-0,594933155
Slovenia;2016;Integrated & flexible energy system;Smart systems;;0,413687;0,142857149;;0,000457791;0,00034354;-0,695038856
Slovenia;2016;Energy efficiency in buildings;Energy efficiency;;;0,400000006;;;0,003076275;1,73081803
Slovenia;2016;Energy efficiency in industry;Energy efficiency;;5,47233;2,5;;0,001805363;0,001964151;0,743582341
Slovenia;2016;Batteries & e-mobility;Sustainable transport;;5,53251;1,857142925;;0,00171287;0,001577417;0,400277739
Slovenia;2016;Renewable fuels & bioenergy;Sustainable transport;;1,05723;0,384615362;;0,000523528;0,000542991;-0,51798561
Slovenia;2016;CCUS;CCUS;;;0;;;0;0
Slovenia;2016;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2017;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Slovenia;2017;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2017;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2017;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovenia;2017;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2017;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2017;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2017;CCUS;CCUS;;;0;;;0;0
Slovenia;2017;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2018;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Slovenia;2018;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2018;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2018;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovenia;2018;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2018;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2018;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2018;CCUS;CCUS;;;0;;;0;0
Slovenia;2018;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2019;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Slovenia;2019;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2019;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2019;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovenia;2019;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2019;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2019;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2019;CCUS;CCUS;;;0;;;0;0
Slovenia;2019;Nuclear safety;Nuclear safety;;;0;;;0;0
Slovenia;2020;Renewable energy technologies;Number 1 in Renewables;;;0;;;0;0
Slovenia;2020;Smart solutions for consumers;Smart systems;;;0;;;0;0
Slovenia;2020;Integrated & flexible energy system;Smart systems;;;0;;;0;0
Slovenia;2020;Energy efficiency in buildings;Energy efficiency;;;0;;;0;0
Slovenia;2020;Energy efficiency in industry;Energy efficiency;;;0;;;0;0
Slovenia;2020;Batteries & e-mobility;Sustainable transport;;;0;;;0;0
Slovenia;2020;Renewable fuels & bioenergy;Sustainable transport;;;0;;;0;0
Slovenia;2020;CCUS;CCUS;;;0;;;0;0
Slovenia;2020;Nuclear safety;Nuclear safety;;;0;;;0;0
Spain;2004;Renewable energy technologies;Number 1 in Renewables;18,142;82,283724;35,16138656;0,094073081;0,069045934;0,086571855;2,021349083
Spain;2004;Smart solutions for consumers;Smart systems;0,8175;14,5633713;4,268589757;0,028759516;0,012488446;0,009674962;-0,66234479
Spain;2004;Integrated & flexible energy system;Smart systems;6,802;6,9759119;3,617521346;0,014014865;0,019224104;0,02351322;-0,179390954
Spain;2004;Energy efficiency in buildings;Energy efficiency;0,8175;5,673269;3,00000006;0,028759467;0,033925199;0,042539166;0,484612637
Spain;2004;Energy efficiency in industry;Energy efficiency;0,072;37,4545487;11,64236069;0,001156855;0,019326341;0,020248657;-0,293323895
Spain;2004;Batteries & e-mobility;Sustainable transport;;2,393077;0,833333336;;0,004418604;0,004134362;-0,855711175
Spain;2004;Renewable fuels & bioenergy;Sustainable transport;4,272;0,584706;3,816666655;0,021304094;0,000669544;0,013685194;-0,522388095
Spain;2004;CCUS;CCUS;0;;0,75;0;;0,018189078;-0,365203007
Spain;2004;Nuclear safety;Nuclear safety;13,022;;0;0,015265972;;0;0
Spain;2005;Renewable energy technologies;Number 1 in Renewables;20,775;118,4430139;46,1703571;0,077444573;0,07205348;0,104538483;2,291787656
Spain;2005;Smart solutions for consumers;Smart systems;1,082;12,2062963;5,594017074;0,026294642;0,010992538;0,01193799;-0,624087448
Spain;2005;Integrated & flexible energy system;Smart systems;6,244;9,660032;2,861111134;0,013177945;0,021661457;0,016947326;-0,466349638
Spain;2005;Energy efficiency in buildings;Energy efficiency;1,082;8,629868;3,02380956;0,026704136;0,021758263;0,024721684;-0,221544733
Spain;2005;Energy efficiency in industry;Energy efficiency;0,09;34,2111544;11,17259605;0,001052576;0,017086362;0,018554963;-0,415727132
